2	0.433013	-0.031250	0.015625	-0.046875
2	0.707107	0.031250	0.015625	0.015625
2	0.829156	0.031250	0.015625	0.015625
2	1.000000	0.000000	0.015625	-0.015625
2	1.089725	0.010417	0.015625	-0.005208
3	0.707107	0.010417	0.001953	0.008464
3	0.707107	0.000000	0.001953	-0.001953
3	0.707107	0.000000	0.001953	-0.001953
3	0.829156	0.005208	0.001953	0.003255
3	0.829156	0.031250	0.001953	0.029297
3	0.829156	-0.010417	0.001953	-0.012370
3	1.000000	-0.010417	0.001953	-0.012370
3	1.000000	0.000000	0.001953	-0.001953
Objective_function= -1.986879
